experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
reachy_museum_esc,294.020356322,21.8202325303391,0.0,1.076256841479269,0.0,21.96263082236231,38.94034827713968,34.49425713227121,20.37791774731382,0.0,0.0,0.3499999940395355,0.6649158348048748,0.0,292.661193041,286.6630728370001,83.12186664074508,True,0.36663654992413164,0.36663654992413164,135,19,10.457930421234531,0.16119744168216982,0.19003192764754107,0.17128692977811058,1.5978122881739787,0.5735110950722833,0.34824800886636137,309.99542245954586,310.9689202842659,337.75164081888215,1
