experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
reachy_house_museum_nav2,66.603337298,3.8783333732535077,0.0,0.6193427729462982,0.0,11.289445026615677,44.630071599045344,31.145584725536995,24.22434367541766,0.11933174224343675,0.07629154600000021,0.3499999940395355,1.031370853157068,0.0,66.679193015,66.679193015,98.12336791431565,True,0.22545063493039022,0.22545063493039022,103,167,46.65412767771599,0.09256164005875303,0.0318588205123814,0.02039298731891038,0.2602564153453346,0.3243178072294358,0.5386259985780943,300.918297864637,300.9182971674546,250.38933648447002,1
