experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
reachy_office_esc,454.378280207,38.569350632229906,0.0,5.8299400113248465,0.0,15.905166501601443,3.8536903984323976,12.910951447855432,27.498367080339648,0.08708904855214457,0.3546418999999901,0.3499999940395355,0.31112787234671196,0.0,320.77690054699997,454.47532707199997,27.163122984108192,True,0.36843170288456106,0.36843170288456106,54,52,9.694986165966906,0.16782559925921856,0.19376898468626327,0.16086250431009266,1.6577705096107143,0.3379569882078872,0.7329531821411938,132.8584725750368,132.85846882137733,1244.2601366953038,1
