experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
stretch_hospital_esc,133.820113493,12.878411054333238,0.0,0.7547147845664677,0.0,10.523814415122871,49.14933837429111,29.678638941398866,21.17202268431002,0.0,0.0,0.3499999940395355,0.6783992455733077,0.0,133.90502146600002,126.817205423,42.88407411028429,True,0.3648138028155067,0.3648138028155067,99,0,3.5415530981134222,0.16207816198740504,0.1711474996611657,0.2091718959036497,2.5394962558181624,0.3416593921808004,0.2702498247057068,191.40526093087226,191.30881336788448,300.9093227931294,1
