experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
stretch_small_house_esc,137.767342259,10.399734425984725,0.0,0.4575176298960384,0.0,6.825283160370722,63.47826086956522,24.184782608695652,12.33695652173913,4.076086956521739,5.876523641999995,0.3499999940395355,0.8215598009858334,0.0,137.256973963,137.90106639200002,41.728451181439496,True,0.35946371798886206,0.35946371798886206,150,228,9.88330933597174,0.11290834667363568,0.20250202132137138,0.16871032203628755,2.2946052837198176,0.3513754719366198,0.2301857916881209,490.80410132145124,490.1780364596121,24.24956836654011,1
