experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
reachy_small_warehouse_nav2,88.876017644,8.012078734706687,0.0,0.8561896096821108,0.0,8.669636381235128,39.892183288409704,7.277628032345014,52.83018867924528,0.0,0.0,0.3499999940395355,0.9984924343473605,0.0,84.530213175,88.957935363,68.85259748816915,True,0.20041031897522288,0.20041031897522288,136,130,50.94600112926505,0.1439726026787323,0.03895905658917339,0.021086413271383383,0.2697677171373189,0.35148761936489353,0.08297369443716922,189.33242767031746,189.3324254077535,25.831431095481122,1
