experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
reachy_museum_nav2,188.63658736,21.459461721806175,0.0,1.9046481953957148,0.0,21.967970718542865,31.858407079646017,14.767699115044246,29.037610619469028,0.0,0.0,0.3499999940395355,0.6760942243860609,0.0,186.29528653499997,184.25037094400003,83.37467446113375,True,0.11925407596807136,0.12476570728700966,289,40,55.088560910442474,0.2369591673868049,0.05700246230918085,0.02151045943298962,0.20950124867069542,0.5731904027505522,0.5189721756079028,240.53129900885438,240.531291596219,230.06655281229524,1
