experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,arena_private_zone_intrusions,arena_private_zone_time,arena_max_speed_in_intimate_space,arena_path_efficiency,arena_angle_over_length,arena_time_facing_pedestrians,arena_time_seen_by_pedestrians,arena_movement_towards_pedestrians,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,obstacle_force_on_agents,run_id
stretch_bookstore_esc,221.438561186,10.734918379145086,0.0,0.3867019683959322,0.0,5.266667553872033,64.06570841889116,35.90006844626968,0.034223134839151265,5.167693360711842,11.035334378999949,0.3499999940395355,0.7050836832461082,0.0,182.139731317,219.182263121,46.80381986071184,True,0.3377890808902924,0.3377890808902924,576,423,9.018202868286789,0.07329091243190891,0.3665719028262464,0.11987055284623528,1.6143813811613033,0.34454833508190597,0.5512691685224869,798.3834582314043,797.0479480093047,1395.3615341694106,1
